id;year;title;subject;popularity;awards
1161;1963;Silence, The;DRAMA;79;false
1162;1959;Magician, The;DRAMA;3;false
1163;1961;Four Horsemen of the Apocalypse, The;DRAMA;71;false
1164;1986;Critical Condition;COMEDY;41;false
1165;1989;Center of the Web;MYSTERY;42;false
1166;1990;Border Shootout;ACTION;7;false
1167;1989;Lean on Me;DRAMA;51;false
1168;1986;On Wings of Eagles;DRAMA;53;false
1169;1941;Texas;WESTERN;79;false
1170;1939;Allegheny Uprising;DRAMA;53;false
1171;1940;Dark Command;WESTERN;52;false
1172;1986;Peggy Sue Got Married;DRAMA;62;false
1173;1989;Dear America, Letters Home from Vietnam;WAR;57;false
1174;1985;Prizzi's Honor;COMEDY;25;true
1175;1983;Man with Two Brains, The;COMEDY;68;false
1176;1984;Crimes of Passion;DRAMA;4;false
1177;1985;Jewel of the Nile, The;ACTION;68;false
1178;1984;Romancing the Stone;ACTION;83;false
1179;1988;Accidental Tourist, The;COMEDY;56;true
1180;1955;Sea Chase, The;WAR;4;false
1181;1958;Another Time, Another Place;DRAMA;4;false
1182;1988;Cannibal Women in the Avocado Jungle of Death;COMEDY;56;false
1183;1986;Mr Love.;COMEDY;10;false
1184;1968;2001: A Space Odyssey;SCIENCE_FICTION;83;false
1185;1966;Persona;DRAMA;81;true
1186;1973;Scenes from a Marriage;DRAMA;3;true
1187;1968;Hour of the Wolf;DRAMA;37;false
1188;1969;Passion of Anna, The;DRAMA;6;false
1189;1984;Dangerous Moves;DRAMA;7;true
1190;1957;Sayonara;DRAMA;19;true
1191;1968;Where Eagles Dare;WAR;57;false
1192;1985;Teen Wolf;DRAMA;58;false
1193;1990;Amazon;ACTION;30;false
1194;1973;Paper Chase, The;DRAMA;7;true
1195;1959;Virgin Spring, The;DRAMA;8;true
1196;1970;Spider's Stratagem;DRAMA;45;false
1197;1971;Play Misty for Me;MYSTERY;47;false
1198;1981;Going Ape;COMEDY;65;false
1199;1967;Cool Hand Luke;DRAMA;49;true
1200;1988;Phantom of the Ritz;HORROR;85;false
1201;1990;Crash & Burn;SCIENCE_FICTION;75;false
1202;1991;After Dark My Sweet;MYSTERY;33;false
1203;1992;Christopher Columbus: The Discovery;ADVENTURE;39;false
1204;1986;Young Sherlock Holmes;MYSTERY;16;false
1205;1991;Doc Hollywood;COMEDY;64;false
1206;1988;Baja Oklahoma;COMEDY;71;false
1207;1986;Aliens;SCIENCE_FICTION;82;false
1208;1992;Alien Three;SCIENCE_FICTION;59;false
1209;1997;Alien: resurrection;SCIENCE_FICTION;60;false
1210;1979;Alien;SCIENCE_FICTION;83;false
1211;1985;One Woman or Two;COMEDY;64;false
1212;1984;Soggy Bottom U. S. A.;COMEDY;50;false
1213;1973;Bang the Drum Slowly;DRAMA;73;false
1214;1974;Catamount Killing, The;ACTION;84;false
1215;1972;Fuzz;ACTION;37;false
1216;1966;Shoot Loud, Louder, I Don't Understand!;MYSTERY;70;false
1217;1967;Bedazzled;COMEDY;67;false
1218;1977;Prince & the Pauper, The;ACTION;86;false
1219;1969;One Hundred Rifles;WESTERN;48;false
1220;1975;Wild Party, The;DRAMA;75;false
1221;1968;Bandolero!;WESTERN;9;false
1222;1973;Last of Sheila, The;MYSTERY;39;false
1223;1972;Hannie Caulder;DRAMA;9;false
1224;1990;Sounds of the Seventies...& the Beat Goes;MUSIC;13;false
1225;1988;Bird;DRAMA;24;false
1226;1955;Meet Millie;DRAMA;82;false
1227;1987;Hell Comes to Frogtown;SCIENCE_FICTION;74;false
1228;1966;Fortune Cookie, The;COMEDY;3;true
1229;1990;Sun Shines Bright, The;ACTION;46;false
1230;1987;Squeeze, The;ACTION;23;false
1231;1970;Start the Revolution Without Me;COMEDY;62;false
1232;1989;Major League;COMEDY;64;false
1233;1990;Bright Lights, Big City;DRAMA;30;false
1234;1987;Lost Boys, The;HORROR;67;false
1235;1989;Cookie;COMEDY;43;false
1236;1974;Conversation, The;DRAMA;59;true
1237;1973;American Graffiti;COMEDY;39;true
1238;1953;Dangerous When Wet;MUSIC;67;false
1239;1980;Stir Crazy;COMEDY;40;false
1240;1989;Young Einstein;COMEDY;47;false
1241;1956;Killing, The;DRAMA;51;false
1242;1973;Cahill, United States Marshal;WESTERN;12;false
1243;1989;Savage Intruder, The;HORROR;24;false
1244;1992;Sheltering Sky, The;DRAMA;64;false
1245;1982;An Officer & a Gentleman;DRAMA;1;true
1246;1987;Black Widow;MYSTERY;54;false
1247;1986;Legal Eagles;COMEDY;39;false
1248;1970;Bloody Mama;ACTION;17;false
1249;1965;A Patch of Blue;DRAMA;51;false
1250;1955;I Died a Thousand Times;DRAMA;23;false
1251;1977;Tentacles;HORROR;62;false
1252;1968;Scalphunters, The;WESTERN;33;false
1253;1992;A Day in October;DRAMA;76;false
1254;1964;A Fistful of Dollars;WESTERNS;61;false
1255;1985;My Science Project;COMEDY;84;false
1256;1991;Great Race, The;COMEDY;88;false
1257;1956;Searchers, The;WESTERN;9;false
1258;1979;Meteor;ACTION;5;false
1259;1955;Rebel Without a Cause;DRAMA;82;false
1260;1961;West Side Story;MUSIC;38;true
1261;1970;Trash;COMEDY;68;false
1262;1966;A Big Hand for the Little Lady;COMEDY;12;false
1263;1966;A Fine Madness;COMEDY;6;false
1264;1987;Glass Menagerie, The;DRAMA;68;false
1265;1989;Harry & Son;DRAMA;57;false
1266;1968;Rachel, Rachel;DRAMA;32;false
1267;1961;Paris Blues;DRAMA;54;false
1268;1960;Fugitive Kind, The;DRAMA;3;false
1269;1993;Mr. & Mrs. Bridge;DRAMA;29;false
1270;1991;State of Grace;DRAMA;49;false
1271;1943;Shadow of a Doubt;DRAMA;32;false
1272;1950;Men, The;DRAMA;27;false
1273;1950;Stage Fright;MYSTERY;72;false
1274;1947;Magic Town;DRAMA;4;false
1275;1975;That Lucky Touch;ACTION;85;false
1276;1949;Lust for Gold;DRAMA;57;false
1277;1987;Heat;MYSTERY;69;false
1278;1993;Employee's Entrance;DRAMA;0;false
1279;1947;Night Is My Future;DRAMA;17;false
1280;1990;Witches, The;SCIENCE_FICTION;18;false
1281;1953;Vera Cruz;ACTION;71;false
1282;1954;Apache;WESTERN;78;false
1283;1977;Twilight's Last Gleaming;DRAMA;84;false
1284;1979;Frisco Kid, The;COMEDY;10;false
1285;1954;Bank on the Stars;DRAMA;NULL;false
1286;1987;Law of Desire;DRAMA;73;false
1287;1966;Quiller Memorandum, The;MYSTERY;34;false
1288;1962;Longest Day, The;WAR;7;false
1289;1986;Name of the Rose, The;DRAMA;8;false
1290;1988;Bloodsport;ACTION;78;false
1291;1986;Torment;HORROR;8;false
1292;1988;Pelle the Conqueror;DRAMA;14;true
1293;1981;Taps;DRAMA;84;false
1294;1991;Freshman, The;COMEDY;32;false
1295;1987;Last Emperor, The;DRAMA;1;true
1296;1962;Grim Reaper, The;DRAMA;35;false
1297;1983;Le Dernier Combat;DRAMA;72;false
1298;1989;Too Beautiful for You;DRAMA;35;false
1299;1991;Fire, Ice & Dynamite;ACTION;72;false
1300;1963;Heavens Above;COMEDY;38;false
1301;1961;One Eyed Jacks;WESTERN;26;false
1302;1937;Swing It, Sailor!;COMEDY;83;false
1303;1987;Wolf at the Door, The;DRAMA;68;false
1304;1936;Modern Times;COMEDY;4;false
1305;1991;Thunderbolt & Lightfoot;ACTION;16;false
1306;1931;A Nous la Liberte;DRAMA;60;false
1307;1979;Scum;ACTION;68;false
1308;1984;Inside Man, The;ACTION;45;false
1309;1979;Apocalypse Now;DRAMA;8;false
1310;1990;Bellboy & the Playgirls, The;DRAMA;7;false
1311;1963;Terror, The;HORROR;88;false
1312;1963;Raven, The;HORROR;85;false
1313;1975;They Came from Within;HORROR;21;false
1314;1986;Boy in Blue, The;DRAMA;63;false
1315;1991;Killer Tomatoes Strike Back;COMEDY;24;false
1316;1979;Attack of the Killer Tomatoes;COMEDY;47;false
1317;1987;Untouchables, The;DRAMA;7;true
1318;1986;Wise Guys;COMEDY;16;false
1319;1989;American Autobahn;DRAMA;75;false
1320;1990;Final Alliance, The;ACTION;10;false
1321;1984;Bounty, The;DRAMA;25;false
1322;1974;Little Prince, The;MUSIC;31;false
1323;1975;Posse;WESTERN;76;false
1324;1982;Firefox;ACTION;64;false
1325;1987;Penitentiary III;ACTION;82;false
1326;1993;Ginger & Fred;COMEDY;29;false
1327;1966;Wrong Box, The;COMEDY;40;false
1328;1990;Wagonmaster;WESTERN;1;false
1329;1945;They Were Expendable;WAR;88;false
1330;1991;Last Hurrah, The;DRAMA;46;false
1331;1949;Law of the Golden West;WESTERN;1;false
1332;1949;Pioneer Marshal;WESTERN;8;false
1333;1949;Ranger of the Cherokee Strip;WESTERN;31;false
1334;1950;Vanishing Westerner;WESTERN;6;false
1335;1948;Bandits of Dark Canyon;WESTERN;72;false
1336;1948;Bold Frontiersman, The;WESTERN;18;false
1337;1948;Wild Frontier, The;WESTERN;61;false
1338;1968;Firemen's Ball, The;COMEDY;8;false
1339;1983;Local Hero;COMEDY;54;false
1340;1971;French Connection, The;DRAMA;88;true
1341;1985;To Live & Die in L. A.;ACTION;70;false
1342;1961;Ferry to Hong Kong;DRAMA;77;false
1343;1983;Eddie Murphy, Delirious;COMEDY;6;false
1344;1984;Secret Policeman's Private Parts, The;COMEDY;36;false
1345;1958;Up the Creek;COMEDY;54;false
1346;1982;Yol;DRAMA;53;false
1347;1989;Sara Dane;DRAMA;75;false
1348;1988;Night Tide;DRAMA;50;false
1349;1953;His Majesty O'Keefe;ACTION;3;false
1350;1960;North to Alaska;WESTERN;31;false
1351;1966;Flight to Fury;ACTION;70;false
1352;1966;Ride in the Whirlwind;WESTERN;26;false
1353;1970;Powderkeg;WESTERN;26;false
1354;1953;I Confess;DRAMA;63;false
1355;1935;Thirty-Nine Steps, The;SCIENCE_FICTION;8;false
1356;1969;Topaz;MYSTERY;12;false
1357;1930;Murder;MYSTERY;50;false
1358;1954;Dial M for Murder;MYSTERY;52;false
1359;1937;Young & Innocent;MYSTERY;43;false
1360;1976;Creature from Black Lake;HORROR;88;false
1361;1981;Chariots of Fire;DRAMA;6;true
1362;1982;Monty Python Live at the Hollywood Bowl;COMEDY;81;false
1363;1975;Man Who Would Be King, The;DRAMA;6;false
1364;1981;Victory;DRAMA;39;false
1365;1970;Kelly's Heroes;WAR;84;false
1366;1989;Next of Kin;MYSTERY;63;false
1367;1990;Chattahoochee;DRAMA;30;false
1368;1985;Angelic Conversation, The;COMEDY;41;false
1369;1986;Down by Law;COMEDY;49;false
1370;1984;Killing Fields, The;DRAMA;6;true
1371;1992;Survival Zone;ACTION;25;false
1372;1979;Monty Python's Life of Brian;COMEDY;11;false
1373;1983;Monty Python's the Meaning of Life;COMEDY;33;false
1374;1971;Red Tent, The;ACTION;7;false
1375;1945;Dakota;WESTERN;27;false
1376;1952;Viva Zapata!;DRAMA;86;true
1377;1968;Green Berets, The;WAR;36;false
1378;1990;Big Bad John;ACTION;84;false
1379;1937;Ticket of Leave Man, The;MYSTERY;45;false
1380;1956;D-Day, The Sixth of June;WAR;84;false
1381;1974;Apprenticeship of Duddy Kravitz, The;DRAMA;64;true
1382;1971;A Clockwork Orange;SCIENCE_FICTION;83;true
1383;1991;Full Metal Jacket;WAR;45;false
1384;1943;Sanshiro Sugata;DRAMA;85;false
1385;1991;Rhapsody in August;DRAMA;50;false
1386;1946;No Regrets for Our Youth;DRAMA;31;false
1387;1960;Bad Sleep Well, The;DRAMA;65;false
1388;1951;Idiot, The;DRAMA;40;false
1389;1951;Rashomon;DRAMA;59;true
1390;1962;Sanjuro;MYSTERY;6;false
1391;1955;Seven Samurai;DRAMA;9;false
1392;1957;Throne of Blood;DRAMA;60;false
1393;1961;Yojimbo;ACTION;60;false
1394;1980;Kagemusha;DRAMA;74;true
1395;1952;Ikiru;DRAMA;36;false
1396;1987;Empire of Spiritual Ninja;ACTION;26;false
1397;1986;Ninja, the Violent Sorcerer;ACTION;NULL;false
1398;1926;Metropolis;SCIENCE_FICTION;49;false
1399;1946;Cloak & Dagger;MYSTERY;55;false
1400;1920;Spiders;DRAMA;29;false
1401;1954;Human Desire;DRAMA;27;false
1402;1928;Spies;DRAMA;49;false
1403;1933;Testament of Dr. Mabuse, The;DRAMA;4;false
1404;1991;Fury;DRAMA;48;false
1405;1990;Mo' Better Blues;DRAMA;78;false
1406;1989;Matt Talbot;DRAMA;35;false
1407;1989;Will Rogers, Look Back in Laughter;COMEDY;6;false
1408;1991;For a Few Dollars More;WESTERNS;34;false
1409;1944;Thirty Seconds over Tokyo;WAR;45;false
1410;1982;Class of 1984;DRAMA;23;false
1411;1974;Juggernaut;ACTION;63;false
1412;1987;Good Morning, Vietnam;COMEDY;37;false
1413;1945;Blood on the Sun;DRAMA;76;false
1414;1969;Paint Your Wagon;MUSIC;46;false
1415;1964;Ensign Pulver;COMEDY;16;false
1416;1976;Street People;ACTION;25;false
1417;1984;Manhunt, The;ACTION;34;false
1418;1987;Operation Nam;WAR;37;false
1419;1944;Fighting Seabees, The;WAR;35;false
1420;1988;Let It Rock;DRAMA;32;false
1421;1978;Eraserhead;HORROR;2;false
1422;1955;Ladykillers, The;COMEDY;28;false
1423;1957;Sweet Smell of Success;DRAMA;12;false
1424;1971;And Now for Something Completely Different;COMEDY;44;false
1425;1984;Crackers;ACTION;17;false
1426;1991;Green Glove;DRAMA;54;false
1427;1970;Menace on the Mountain;ACTION;69;false
1428;1940;In Old California;WESTERN;27;false
1429;1967;Thirty Is a Dangerous Age, Cynthia;COMEDY;28;false
1430;1980;Ffolkes;ACTION;62;false
1431;1970;Chisum;WESTERN;72;false
1432;1990;Hunt for Red October, The;DRAMA;8;false
1433;1966;Closely Watched Trains;DRAMA;75;true
1434;1973;Executive Action;DRAMA;6;false
1435;1942;Flying Tigers;ACTION;61;false
1436;1991;Father's Little Dividend;COMEDY;52;false
1437;1982;An Evening with Robin Williams;COMEDY;68;false
1438;1987;Eddie Murphy Raw;COMEDY;51;false
1439;1989;Harlem Nights;COMEDY;11;false
1440;1973;Santee;WESTERN;47;false
1441;1987;Good Father, The;DRAMA;42;false
1442;1971;Sometimes a Great Notion;DRAMA;7;false
1443;1970;Catch Twenty-Two;COMEDY;50;false
1444;1988;Dark Age;ACTION;3;false
1445;1981;Deadline;MYSTERY;9;false
1446;1935;Mysterious Mr. Wong;MYSTERY;71;false
1447;1988;A Month in the Country;DRAMA;57;false
1448;1990;Prom Night III, The Last Kiss;HORROR;29;false
1449;1990;Blood in, Blood Out;DRAMA;88;false
1450;1989;Wrong Arm of the Law, The;COMEDY;25;false
1451;1987;Orphans;DRAMA;21;false
1452;1976;All the President's Men;DRAMA;45;true
1453;1987;J-Men Forever;ACTION;59;false
1454;1969;Wild Bunch, The;WESTERN;50;false
1455;1988;Judgement in Berlin;DRAMA;13;false
1456;1993;Hot Line, The;COMEDY;70;false
1457;1988;Rocket Gibraltar;DRAMA;26;false
1458;1975;Yakuza, The;ACTION;16;false
1459;1972;Jeremiah Johnson;DRAMA;88;false
1460;1970;Burn!;DRAMA;75;false
1461;1973;Magnum Force;ACTION;28;false
1462;1989;Cyborg;ACTION;31;false
1463;1979;Prisoner of Zenda, The;COMEDY;12;false
1464;1983;Scream;HORROR;24;false
1465;1986;Assault, The;DRAMA;71;true
1466;1951;Flying Leathernecks;ACTION;23;false
1467;1985;What Comes Around;DRAMA;49;false
1468;1980;Mon Oncle D'Amerique;COMEDY;71;false
1469;1972;Culpepper Cattle Company, The;WESTERN;29;false
1470;1983;Survivors, The;COMEDY;52;false
1471;1984;Roadhouse Sixty-Six;ACTION;20;false
1472;1991;Burning Poles, Cecil Taylor in Performance;MUSIC;82;false
1473;1987;Russkies;ACTION;87;false
1474;1990;My Blue Heaven;COMEDY;63;false
1475;1990;Altered States;SCIENCE_FICTION;22;false
1476;1972;Cowboys, The;WESTERN;58;false
1477;1985;Code Name, Emerald;DRAMA;22;false
1478;1970;Patton;WAR;8;true
1479;1969;Midnight Cowboy;DRAMA;33;true
1480;1985;Falcon & the Snowman, The;DRAMA;61;false
1481;1976;Maitresse;DRAMA;39;false
1482;1987;Disorderlies;COMEDY;69;false
1483;1991;Raging Bull;DRAMA;25;false
1484;1991;Garrison Keillor's Home;COMEDY;6;false
1485;1938;Overland Stage Raiders;WESTERN;83;false
1486;1938;Pals of the Saddle;WESTERN;33;false
1487;1982;Alone in the Dark;HORROR;75;false
1488;1971;Beguiled, The;DRAMA;60;false
1489;1979;Escape from Alcatraz;DRAMA;22;false
1490;1948;Criss Cross;DRAMA;77;false
1491;1976;Midway;WAR;36;false
1492;1990;Indiana Jones & the Last Crusade;ACTION;8;false
1493;1993;Duel;MYSTERY;48;false
1494;1991;Separate but Equal;DRAMA;56;false
1495;1924;Gosta Berling's Saga;DRAMA;63;false
1496;1986;Platoon;DRAMA;8;true
1497;1963;Crawling Hand, The;SCIENCE_FICTION;79;false
1498;1971;Willy Wonka & the Chocolate Factory;MUSIC;65;false
1499;1971;Joe Kidd;WESTERN;79;false
1500;1985;Santa Claus, The Movie;COMEDY;19;false
1501;1938;Boys Town;DRAMA;21;true
1502;1990;Erasure, Live Wild!;MUSIC;48;false
1503;1982;A Question of Honor;DRAMA;80;false
1504;1947;Check Your Guns;WESTERN;80;false
1505;1947;West to Glory;WESTERN;43;false
1506;1937;Throwback, The;WESTERN;53;false
1507;1992;Border Feud;ACTION;43;false
1508;1947;Fighting Vigilantes, The;WESTERN;21;false
1509;1947;Law of the Lash;WESTERN;66;false
1510;1949;Outlaw Country;WESTERN;62;false
1511;1992;Return of the Lash;ACTION;78;false
1512;1937;Mystery of the Hooded Horsemen;WESTERN;52;false
1513;1937;Tex Rides with the Boy Scouts;WESTERN;17;false
1514;1949;Shadows of the West;WESTERN;40;false
1515;1991;Instant Karma;COMEDY;47;false
1516;1957;Time Lock;DRAMA;5;false
1517;1953;Appointment in Honduras;DRAMA;7;false
1518;1982;Danton;DRAMA;5;false
1519;1960;Alamo, The;ACTION;29;false
1520;1986;La Chevre, (The Goat);DRAMA;24;false
1521;1985;Les Comperes;COMEDY;54;false
1522;1990;Dead Poets Society;DRAMA;8;true
1523;1952;Othello, The Lost Masterpiece;DRAMA;23;false
1524;1949;Battleground, The;WAR;7;false
1525;1976;Kings of the Road (In the Course of Time);DRAMA;41;false
1526;1990;Hiroshima;DRAMA;17;false
1527;1982;Return of Martin Guerre, The;DRAMA;51;false
1528;1956;Somebody up There Likes Me;DRAMA;56;false
1529;1955;Jack Benny Show;COMEDY;51;false
1530;1962;Mutiny on the Bounty;ACTION;35;false
1531;1989;Death Valley Days, Deadly Decision;WESTERN;9;false
1532;1986;Monty Python's Flying Circus;COMEDY;4;false
1533;1986;Monty Python's Flying Circus, Vol 1.;COMEDY;24;false
1534;1986;Monty Python's Flying Circus, Vol 2.;COMEDY;79;false
1535;1986;Monty Python's Flying Circus, Vol 3.;COMEDY;63;false
1536;1990;Valkenvania;COMEDY;82;false
1537;1982;Secret Policeman's Other Ball, The;COMEDY;86;false
1538;1981;Taming of the Shrew, The;DRAMA;2;false
1539;1964;From Russia with Love;ACTION;6;false
1540;1993;Offence, The;MYSTERY;6;false
1541;1992;Hollywood Mavericks;COMEDY;22;false
1542;1990;Live at Harrah's;COMEDY;6;false
1543;1992;Persuaders, The Overture, The;MYSTERY;40;false
1544;1977;Nineteen Hundred;DRAMA;82;false
1545;1989;Van, The;COMEDY;5;false
1546;1972;My Country Right or Wrong;WAR;21;false
1547;1991;Clint Eastwood Collection, The;WESTERNS;11;false
1548;1991;Complete Dirty Harry, Magnum Force, The;ACTION;53;false
1549;1992;Dead Pool, The;ACTION;26;false
1550;1992;Good, the Bad & the Ugly, The;WESTERNS;68;false
1551;1959;Rawhide, Premiere Episode;WESTERN;54;false
1552;1992;Tightrope;MYSTERY;55;false
1553;1987;Hearts of Fire;DRAMA;25;false
1554;1992;How the West Was Won;WESTERN;45;false
1555;1992;Mummy's Hand, The;MYSTERY;54;false
1556;1993;Great White Death;ACTION;26;false
1557;1986;Mosquito Coast, The;DRAMA;54;false
1558;1993;Today We Kill....Tomorrow We Die;WESTERN;25;false
1559;1991;Tormenta Sobre Arizona;DRAMA;81;false
1560;1989;Back to the Future II;COMEDY;65;false
1561;1959;Maverick, Duel at Sundown;WESTERN;26;false
1562;1983;Shakespeare Series;DRAMA;23;false
1563;1973;Deadly Trackers;WESTERN;54;false
1564;1992;American Film Institute, Alfred Hitchcock;MYSTERY;70;false
1565;1990;A Married Man;DRAMA;79;false
1566;1982;Othello;DRAMA;84;false
1567;1975;Only Way Home, The;DRAMA;60;false
1568;1953;Tales of Tomorrow;HORROR;0;false
1569;1991;Inherit the Wind;DRAMA;18;false
1570;1990;This Is Horror;HORROR;3;false
1571;1992;Conversation Piece;DRAMA;1;false
1572;1992;Crimson Pirate, The;ACTION;60;false
1573;1992;Devil's Disciple, The;MYSTERY;65;false
1574;1992;Hallelujah Trail, The;DRAMA;6;false
1575;1992;Train, The;ACTION;68;false
1576;1986;Jay Leno: The American Dream;COMEDY;67;false
1577;1990;Primal Rage;MYSTERY;3;false
1578;1990;Industrial Symphony, The Dream of the Broken-Hearted;MUSIC;49;false
1579;1986;Howie Mandel's North American Watusi Tour;COMEDY;65;false
1580;1989;Branford Marsalis, Steep;MUSIC;52;false
1581;1991;L. A. Story;COMEDY;81;false
1582;1986;Steve Martin Live!;COMEDY;3;false
1583;1974;Steve Martin, The Funnier Side of Eastern Canada;COMEDY;34;false
1584;1993;Runaway Barge, The;ACTION;38;false
1585;1992;Romulus & the Sabines;ACTION;76;false
1586;1989;Saint, The;MYSTERY;29;false
1587;1983;Strange Brew;COMEDY;24;false
1588;1990;Another Forty-Eight Hours;ACTION;54;false
1589;1989;Best of Eddie Murphy, Saturday Night Live, The;COMEDY;56;false
1590;1991;What about Bob?;COMEDY;6;false
1591;1953;Mummy's Revenge, The;HORROR;56;false
1592;1992;Harper;MYSTERY;86;false
1593;1992;Left Handed Gun, The;WESTERN;26;false
1594;1989;Once upon a Wheel;ACTION;40;false
1595;1992;Prize, The;DRAMA;66;false
1596;1968;Secret War of Harry Frigg, The;COMEDY;28;false
1597;1990;Two Jakes, The;MYSTERY;3;false
1598;1989;Exile in Concert;MUSIC;12;false
1599;1987;Joe Piscopo New Jersey Special;COMEDY;14;false
1600;1991;Joe Piscopo Video, The;COMEDY;44;false
1601;1989;Death Valley Days, No Gun Behind His Badge;WESTERN;1;false
1602;1988;Salsa: The Motion Picture;DRAMA;26;false
1603;1991;Hollywood's Greatest War Movies;WAR;41;false
1604;1991;Out for Justice;ACTION;2;false
1605;1956;Case of the Mukkinese Battle Horn, The;COMEDY;45;false
1606;1953;Goon Show Movie, The;COMEDY;80;false
1607;1975;Great McGonagall, The;COMEDY;72;false
1608;1991;I'm All Right Jack;COMEDY;23;false
1609;1991;Magic Christian, The;COMEDY;75;false
1610;1960;Never Let Go;ACTION;5;false
1611;1991;Pink Panther, The;COMEDY;77;false
1612;1991;Two-Way Stretch;COMEDY;7;false
1613;1988;Face at the Window, The;HORROR;79;false
1614;1958;Tom Thumb;SCIENCE_FICTION;30;false
1615;1989;Beartooth;ACTION;70;false
1616;1979;James Taylor in Concert;MUSIC;38;false
1617;1942;Gangbusters;DRAMA;31;false
1618;1992;El Rublo de las Dos Caras;ACTION;83;false
1619;1992;Law & Jake Wade, The;DRAMA;68;false
1620;1967;Chuka;WESTERN;47;false
1621;1980;Cry of the Innocent;DRAMA;13;false
1622;1991;Edison the Man;DRAMA;19;false
1623;1991;Keeper of the Flame;DRAMA;76;false
1624;1991;Spencer Tracy Legacy, The;COMEDY;44;false
1625;1957;Cheyenne, The Iron Trail;WESTERN;1;false
1626;1992;Dawn Rider, The;WESTERN;44;false
1627;1993;Duke, The Films of John Wayne;WESTERN;70;false
1628;1939;Frontier Horizon;WESTERN;73;false
1629;1934;Hell Town;WESTERN;23;false
1630;1932;Hurricane Express;WESTERN;7;false
1631;1932;Hurricane Express, The;ACTION;68;false
1632;1965;In Harm's Way;WAR;66;false
1633;1991;John Wayne Collection, Red River, The;WAR;49;false
1634;1992;John Wayne Collector's Limited Edition;WAR;3;false
1635;1991;John Wayne Four Pack;WESTERN;58;false
1636;1939;John Wayne Matinee Double Feature, No. 2;WESTERN;3;false
1637;1939;John Wayne Matinee Double Feature, No. 3;WESTERN;24;false
1638;1938;John Wayne Matinee Double Feature, No. 4;WESTERN;28;false
1639;1990;John Wayne Six Pack;WESTERN;87;false
1640;1991;John Wayne Western Greats, Rio Bravo;WESTERN;22;false
1641;1991;King of the Pecos;WESTERN;78;false
1642;1992;Lawless Frontier;WESTERN;8;false
1643;1991;Lawless Frontier, The;WESTERN;35;false
1644;1991;Lawless Nineties, The;WESTERN;3;false
1645;1934;Lucky Texan;WESTERN;48;false
1646;1992;McQ;ACTION;5;false
1647;1993;Neath Arizona Skies;WESTERN;73;false
1648;1991;Neath the Arizona Skies;WESTERN;28;false
1649;1991;Randy Rides Alone;WESTERN;75;false
1650;1993;Range Feud;WESTERN;77;false
1651;1992;Red River;WESTERN;16;false
1652;1991;Riders of Destiny;WESTERN;30;false
1653;1990;Sagebrush Trail;WESTERN;23;false
1654;1932;Shadow of the Eagle, The;ACTION;19;false
1655;1989;Blood & Guns;ACTION;43;false
1656;1988;Hot Money;DRAMA;19;false
1657;1977;Comedy Tonight;COMEDY;18;false
1658;1991;Robin Williams;COMEDY;4;false
